DESIGN	??? For now use the same renderer as everyone else ?? ?? IN FUTURE change this to use a new instance of renederer ?? for this data type
DESIGN	??? this should only be called with fully loaded action set
DESIGN	????? if desired get fancy and use icons in buttons instead of text ?????????
DESIGN	??GETRIDOFTHIS
DESIGN	??Need to tell object to display itself in a panel
DESIGN	<p>Determines if the FigEdge is currently connected to the correct FigNodes if not the edges is the correct FigNodes set and the edge rerouted <p>Typically this is used when a user has amended from the property panel a relationship from one model element to another and the graph needs to react to that change <p>eg if the participant of an association end is changed <p>Calls a helper method layoutThisToSelf to avoid this edge disappearing if the new source and dest are the same node TODO This method is called far too frequently It should only be called when a specific event is received It seems to be currently called whenever any event is received from the owner return boolean whether or not the update was sucessful 
DESIGN	$NONNLS1$ so it agrees with above TODO perhaps should share code with time function for this $NONNLS1$ $NONNLS2$ $NONNLS1$ $NONNLS2$
DESIGN	$NONNLS1$ TODO can this be obtained from the file somehow?
DESIGN	$NONNLS1$ TODO change to use URL version? Will this affect test plans?
DESIGN	$NONNLS1$ TODO probably wrong
DESIGN	$NONNLS1$ TODO should this be a variable?
DESIGN	$NONNLS1$ TODO should this be variable?
DESIGN	$NONNLS1$ TODO use a different format here?
DESIGN	A BufferInputStream that is aware of XML structure It searches for the first occurrence of a named tag and reads only the data inclusively from that tag to the matching end tag or it can search for the first occurrence of a named tag and read on the child tags The tag is not expected to be an empty tag <p> TODO This is hardwired to assume a fixed single byte character encoding It needs to be updated to handle different encodings including multibyte encodings tfm 20070607 author Bob Tarling 
DESIGN	A ChangeCommand that updates its label <p> The label of this command can contain the character that will be replaced with information about an object when the label is returned <p> TODO Switch this to use Java string formatting instead of private notation? author Bogdan Pistol 
DESIGN	a check just in case
DESIGN	a check just in case
DESIGN	A Classifier can only have a single unnamed ClassifierRole so TODO This probably belongs in a critic instead of here
DESIGN	A cloned method now belongs to a new class Set it TODO Make DynamicMethod immutable
DESIGN	A command to set selected figs to their minimum size <p> Despite its name really the minimum size is selected here! <p> TODO Rename this class author Markus Klink 
DESIGN	A Command uses the information provided from link DefaultCommandReference to execute itself <p> TODO remove IFrameMediator dependency author Timo Stich <tstichuserssourceforgenet> 
DESIGN	A critic to suggest using the facade stereotype <p> TODO At the moment only a dummy implementation see issue 3093 
DESIGN	A datastructure for settings for a Project <p> Most getters return a string since they are used by argotee This is also the reason all these attributes are not part of a Map or something <p> TODO The header comment is currently not used this function is not completely implemented yet How do we store this in the project? Where should the user enter his header comment? See issue 4813 author michiel 
DESIGN	A dialect delegate for the Progress database TODO Progress specification says that the sum of all column lengths of a table row may not exceed 31960 Need to add an interface method to the HibernateDialect interface that takes an array of lengths and and checks the sum of columns for a row This maximum number may be different across databases so this check method needs to be implemented by each dialect author manningr 
DESIGN	A Dom tree panel for to display response as tree view author <a href=mailtodmaungmdlcom>Dave Maung<a> TODO implement to find any nodes in the tree using TreePath 
DESIGN	A FigNodeModelElement with no owner should match here TODO This is a temporary solution due to FigPool extending FigNodeModelElement when in fact it should not do so
DESIGN	A hack to make userdefined variables in the testplan element more dynamic
DESIGN	a kludge to make everything work when no rows returned
DESIGN	A little hack add each listener to the start of the list this ensures that the thread running the show is the first listener and can modify certain values before other listeners are called 
DESIGN	a little hack for reverse replace and find
DESIGN	A model element has been removed from this packages namespace If the Fig representing that model element is on the same diagram as this package then make sure it is not enclosed by this package TODO In my view the Fig representing the model element should be removed from the diagram Yet to be agreed Bob
DESIGN	A modelelement has been changed Now we give it priority to be checked by the critics ASAP TODO why is is synchronised? TODO what about when objects are first created? param dm the design material param reason the reason 
DESIGN	A near clone of this code works fine outside of ArgoUML but throws a null pointer exception during the transform when run within ArgoUML I think its something to do with the class libraries being used but I cant figure out what so Ive done a simpler less efficient stepwise translation below in serialTransform 
DESIGN	a redraw should NOT trigger another change event
DESIGN	a redraw should NOT trigger another change event
DESIGN	a redraw should NOT trigger another change event
DESIGN	a redraw should NOT trigger another change event
DESIGN	A window that displays an exception to the user if we cant handle it in any other way TODO This has been partly converted to be a generic error dialog rather than something specific to exceptions This should be renamed when that process is complete 
DESIGN	A wizard which adjust the threshold for critics <p> TODO Make the treshold setting adjustable without using the wizard and make it persistent Maybe by using the Configure button on the Browse Critics dialog see orgargoumlumlcognitivecriticsAbstractCrTooMany author mkl 
DESIGN	Abstract action to trigger creation of a new diagram <p> ArgoUML shall never create a diagram for a readonly modelelement <p> TODO Bobs says can we merge ActionAddDiagram with this class? author michiel 
DESIGN	Abstract class that is the parent of all actions adding diagrams to ArgoUML The children of this class should implement createDiagram to do any specific actions for creating a diagram and isValidNamespace that checks if some namespace is valid to add the diagram to <p> ArgoUML shall never create a diagram for a readonly modelelement<p> TODO This class should be merged with ActionNewDiagram author jaapbranderhorstxs4allnl 
DESIGN	Access to property tables This is used to support ant call and similar tasks It should be deprecated it is possible to use a better more efficient mechanism to preserve the context
DESIGN	Action to add a stereotype to a model element TODO Appears to be unused? author Bob Tarling deprecated for 0272 by tfmorris Use link orgargoumlumlActionAddStereotype 
DESIGN	Action to trigger code generation for one or more classes <p> In fact only all named classes and interfaces on the active diagram are generated Or if this delivers an empty collection all selected classes interfaces and the contents of selected packages are generated independent if they are named or not <p> TODO Implement a more logical behaviour 
DESIGN	ActionAddExistingNode enables pasting of an existing node into a Diagram author Eugenio Alvarez Data Access Technologies TODO Why do we have this class as well as ActionAddExistingNodes? 
DESIGN	actual type does not exactly match method return type reget converter FIXME when the only autoconversions are primitives this wont be needed
DESIGN	Actually instanciate the NetNode and FigNode objects and set the global next mode to ModePlace TODO should call super reduce code volume! see orgtigrisgefgraphGraphFactorymakeNode 
DESIGN	Add a concurrent region to a concurrent composite state <p> This action can be executed with either the composite concurrent state selected or one of its concurrent regions <p> TODO Move all the magic numbers to constants author pepargoumlyahooes 
DESIGN	Add a new package at the top level ie a model<p> TODO ArgoUML currently only supports one model 
DESIGN	Add a path to the list of paths to be searched when looking for XMI files to resolve external references with The list is maintained in a static structure shared by all instances <p> TODO Its desirable to have separate search paths for separate files but more work is required in ArgoUML so that it knows how to maintain separate contexts for the profiles and user models param path a directory path to add to the search path 
DESIGN	add a self recv here TODO is this right?
DESIGN	add a system property so samplers can check to see if JMeter is running in NonGui mode $NONNLS1$ TODO why does it create a new instance?
DESIGN	Add fix for Deadlocks see See httpsissuesapacheorgbugzillashowbugcgi?id=48350 
DESIGN	Add logTargets to root logger FIXME Whats the clean way to add a LogTarget afterwards ? param logTargets LogTarget array 
DESIGN	add method with full signature so its guaranteed to be directly accessible TODO no need for this to be a full formal JVM signature
DESIGN	add new with full signature so its guaranteed to be directly accessible TODO no need for this to be a full formal JVM signature
DESIGN	Adds the entry to the mru list param filename of the project TODO This should listen for file save events rather than being called directly tfm 
DESIGN	addToFavorites which is a static method for convinience needs an instance of the VFS to pass to VFSManagersendVFSUpdate hence this hack 
DESIGN	again shouldnt happen TODO might want to throw exception instead
DESIGN	again shouldnt happen TODO might want to throw exception instead
DESIGN	Agency manages Critics Since classes are not really first class objects in java a singleton instance of Agency is made and passed around as needed The Agency keeps a registry of all Critics that should be applied to each type of design material When a design material instance is critiqued it asks Agency to apply all registered Critics In the current scheme there is a thread that proactively continuously critiques the Design at hand even if the user is idle! This is simple and it works The disadvantage is that all active critics related to a given design material are applied regardless of the reason for the critiquing and a lot of CPU time is basically wasted <p> TODO I am moving toward a more reactionary scheme in which specific design manipulations in the editor cause critics relevant to those manipulations to be applied This transition is still half done Triggers are the critiquing requests The code for triggers is currently dormant latent?<p> TODO There is a strong dependency cycle between Agency and Designer They either need to be merged into a single class or partitioned differently perhaps using an interface to break the cycle The Designer singleton gets passed to almost every single part of the Critic subsystem creating strong coupling throughout tfm 20070620 author Jason Robbins 
DESIGN	Aggregates sample results for use by the Statistical remote batch mode Samples are aggregated by the key defined by getKey TODO merge error count into parent class? 
DESIGN	AHA! this is probably the only way to fix this
DESIGN	aliasRefNoderesolve false false aliasRefNodegetText TODO is it kosher to do it here? TODO is it kosher to do it here?
DESIGN	all attributes are immutable so we can just return the superclone FIXME in fact the generator itself is immutable so cloning is not necessary
DESIGN	All form parameter always have textplain as mime type TODO make this a parameter?
DESIGN	All keys in messagesproperties are lowercase historical reasons?
DESIGN	all of the following have been converted to use the DataType objects So why not just have case TypesNULL and default??? this seems pointless RMM 20070726
DESIGN	all the others could be private too?
DESIGN	Allow getThis to work through BlockNameSpace to the method namespace XXX reeval this do we need it?
DESIGN	Allow JMeter to render frames and relative images Must be done after setContentType Why?
DESIGN	Allow serializable test to work TODO is the serializable test necessary now that JMeterTreeNode is no longer a GUI component?
DESIGN	Allow serializable test to work TODO is the serializable test necessary now that JMeterTreeNode is no longer a GUI component?
DESIGN	Always add plugins there is not a good way to compare plugin zips and their extracted contents at the moment TODO Determine the best way to derive the filesize and checksum of the plugin zip that was last extracted Should we keep it around? How about using the current releasexml file ? Come to think of it perhaps we shouldnt be computing the checksum of any existing files why dont we just get it from the current releasexml file?
DESIGN	An array of valid connections the combination of connecting class and node classes must exist as a row in this list to be considered valid <ul> <li>The 1st column is the connecting element <li>The 2nd column is the from element type <li>The 3rd column is the to element type <li>The 3rd column is optional if not given then it is assumed to be the same as the to element <li>The existence of a 4th column indicates that the connection is valid in one direction only <ul> TODO This encodes not only what is legal in UML but also what ArgoUML knows how to create so not all legal connections are included Probably should be split into two pieces 1 legal UML here and 2 supported in ArgoUML application someplace tfm 20060325<p> Most of these are subtypes of Relationship which includes Association Dependency Flow Generalization Extend and Include Dependency includes Binding Abstraction Usage and Permission AssociationRole and AssociationClass are Associations The remaining items Link Transition AssociationEnd Message are nonRelationship types which ArgoUML treats as connectionsedges 
DESIGN	An array of valid connections the combination of connecting class and node classes must exist as a row in this list to be considered valid <ul> <li>The 1st column is the connecting element <li>The 2nd column is the from element type <li>The 3rd column is the to element type The 3rd column is optional if not given then it is assumed to be the same as the from element <li>The existence of a 4th column indicates that the connection is valid in one direction only <ul> TODO This encodes not only what is legal in UML but also what ArgoUML knows how to create so not all legal connections are included Probably should be split into two pieces 1 legal UML here and 2 supported in ArgoUML application someplace tfm 20060325<p> See also issue 3863<p> Most of these are subtypes of Relationship which includes Association Dependency Flow Generalization Extend and Include Dependency includes Binding Abstraction Usage and Permission AssociationRole and AssociationClass are Associations The remaining items Link Transition AssociationEnd Message are nonRelationship types which ArgoUML treats as connectionsedges 
DESIGN	An object tagged as being the owner of a FigEdgeNote Has knowledge about the source and destination of the FigEdgeNote <p> The source and destination are ModelElements At least one of them is a Comment but they may be both Comments TODO Theres tons of special case code scattered around ArgoUML for this one class since it is the only owner of a FigEdgeModelElement which is not a UML element We should find a way to generalize this<p> TODO Issue 3031 requires this class to be replaced by a similar mechanism as the nary association class the node and the edges shall all have the same owner ie the UML Comment object since Jul 17 2004 author jaapbranderhorstxs4allnl 
DESIGN	An OpaqueExpression can have n body n language When display to user we only show one body A button is enabled for edit other TODO Can we by Import XMI have 0 languagebody ? author Laurent Braud 
DESIGN	and its stereotypes TODO Arent stereotypes handled elsewhere?
DESIGN	and its stereotypes TODO Arent stereotypes handled elsewhere?
DESIGN	Andreas just temporary a warning dialog for uml2
DESIGN	Andreas just temporary for the uml2 prealpha versions!
DESIGN	Andreas this is just temporary for the uml2 prealpha versions
DESIGN	Anything not found is newly created so return a null SystemID indicating that it is in the parent document TODO This assumption will be invalid ifwhen we allow editing of linked submodels
DESIGN	append the SQL to return the generated identifier TODO suck into Insert
DESIGN	apply <<profile>> stereotype to make it a profile our convention hack create that stereotype instead using the UML 14 profile
DESIGN	ArgoEventPump is an event dispatcher which handles events that are global in nature for the entire application <p> TODO DiagramAppearance and Notation events are not applicationwide and will be moved from here to someplace more specific in the future so that they can be managed on a perproject or perdiagram basis 
DESIGN	arguments compilers always create IRubyObject but we want to use RubyArrayconcat here FIXME as a result this is NOT efficient since it creates and then later unwraps an array
DESIGN	Arrays of Strings are a special case In XMLBeanWriter method ProcessProperty an array of Strings is turned into a list of StringWrapper objects in the XML presumably so that when reading them back we have a class that we can call setters on Thus when reading back an array of Strings we actually read an array of StringWrappers which gives a type mismatch in the following arrayCopy Therefore we need to convert the data that is currently in the StringWrapper objects into actual Strings
DESIGN	Assume that its an attribute for now It willcould become a reference if the type resolves to an EClass 
DESIGN	at some point the generate phase needs to be moved out of here because a single objectlevel DML might spawn multiple SQL DML command executions Possible to just move the sql generation for dml stuff but for consistencysake probably best to just move responsiblity for the generation phase completely into the delegates QueryLoaderStatementExecutor themselves Also not sure why QueryLoader currently even has a dependency on this at all does it need it? Ideally like to see the walker itself given to the delegates directly
DESIGN	author fdietz hackish way of creating a search toolbar JToolBar searchToolBar = new ExtendableToolBar
DESIGN	author fdietz PROBLEM Extensions dont run using Java Webstart JWS Even though we assign allpermission in our columbajnlp file this only applies to the initial Java Webstart classloader But we create our own classloaders for loading extensions These classloaders dont have the same permission settings anymore
DESIGN	author fdietz The following line is not working just dont know why MainmainClassLoaderaddURLsURL urlListtoArraynew URL0
DESIGN	author fdietz This is a workaround Generally the contact dialog editor should ensure that all necessary fields are available 
DESIGN	author fdietz using shutdownmanager is wrong here because this automatically also calls the FrameManager which also starts a second shutdown thread > This leads into two parallel shutdown thread which > is why sometimes configfiles etc get messed up 
DESIGN	author fdietz WORKAROUND we simply append URLs to the existing global class loader and use the same as parent Note that we create a new URL classloader for every class we instanciate We might want to support hotswapping of changed classes later
DESIGN	author headius FIXME convert to enum ? 
DESIGN	author jaapbranderhorstxs4allnl since Jan 29 2003 TODO For UML 2x this needs to be changed to just a toggle which represents ReadOnly frozen or not changeable 
DESIGN	author tstich Its better to call the Shutdownmanager since the above is called automatically from it ShutdownManager is modified to allow one shutdown call only so we never should have multishutdown problems again
DESIGN	avoid error in ant task tests good way?
DESIGN	BAD Converting a URL to a file this way is problematic when the file path contains spaces
DESIGN	Because of the old factoring approach in the create method it might be the case that the state of the old value has changed by the time we get here and in that case we dont want to duplicate the removals in this code 
DESIGN	before cascade! TODO should this be SessioninstantiatePersister ?
DESIGN	bingo append it this should normally not be done here
DESIGN	bit risky if someone changes completor but useful for method calls
DESIGN	borrowed from TokenFilterTest
DESIGN	brand new collection TODO or an array!! we cant lock objects with arrays now??
DESIGN	broken Eclipse workaround! 24 Febuary 2004
DESIGN	Brooms all the message which y coordinate is upper than the position of the broom TODO Provide a ModeFactory and then this class can become package scope author penyaskito 
DESIGN	Bubble sort Why? In many cases thisranges has few elements
DESIGN	Builds a class with a given name param name the given name return Class see buildClass TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Builds a compositestate as top for some statemachine<p> TODO Confusing name this method should better be named buildTopStateOnStateMachine param statemachine The given statemachine return MCompositeState The newly build top state see buildCompositeStateObject 
DESIGN	Builds a default implementation for a class The class is not owned by any model element by default Users should not forget to add ownership return newly created Class TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Builds a default implementation for an interface The interface is not owned by any model element by default Users should not forget to add ownership return Interface TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Builds a manifestation of an element for an artifact param utilizedElement is the packageable element return manifestation TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Builds a method with a given name param name is the given name return method TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Builds an interface with a given name param name is the given name return Interface TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	calculate the adjusted data area taking into account the 3D effect this assumes that there is a 3D renderer all this 3D effect is a bit of an ugly hack
DESIGN	call the workaround
DESIGN	call workaround
DESIGN	call workaround
DESIGN	Called by propertyChanged when it detects that a stereotype has been added or removed On removal the FigNode removes its listener to that stereotype When a new stereotype is detected we add a listener TODO Bob says In my opinion we shouldnt be doing this here FigStereotype should always be listening to change of its owners name FigStereotypesCompartment should always be listening for add or remove of Stereotypes to its owner Those classes will need to pass some event to the FigNode on the AWT thread only if a change results in a change of size that requires a redraw <p>NOTE Runs at the Model MDR Thread <p> param event the UmlChangeEvent that caused the change 
DESIGN	Called by the constructor to create the Figs at each end of the association TODO This is temporary during refactoring process We should override setDestFigNode and setSourceFigNode and create the ends there That will allow the same pattern to work for UML2 where we cannot assume the connection order param sourceAssociationEnd param destAssociationEnd param settings 
DESIGN	Can be null not sure why
DESIGN	can happen because of the multiple ways Cacheremove can be invoked 
DESIGN	can happen because of the multiple ways Cacheremove can be invoked 
DESIGN	Can this be factored out? Should be be adding the L
DESIGN	Can we use the proxy mechanism to cast a bshThis to the correct interface?
DESIGN	cannot remove underscores due to protected visibility 
DESIGN	Cant this be combined with run ? run seems to have stuff in it for interactive vs noninteractive compare them side by side and see what they do differently aside from the exception handling 
DESIGN	Caseinsensitive fs workaround
DESIGN	Cast is not so nice but framework doesnt meet new requirements
DESIGN	Catch the mismatch and continue to try the next Note this is innefficient should have an isAssignableFrom that doesnt throw 
DESIGN	Change the parent which was the class static to the class instance We really need to check if were a static inner class here first but for some reason Java wont show the static modifier on our fake inner classes could generate a flag field
DESIGN	Changed in UML 21 Component with <<subsystem>> stereotype TODO We should deprecate this?
DESIGN	Changes the font for all Figs contained in the given FigGroup <p> TODO In fact there is a design error in this method Eg for a class if the name is Italic since the class is abstract then the classes features should be in Plain font This problem can be fixed by implementing the updateFont method in all subclasses param fg the FigGroup to change the font of 
DESIGN	Changes the font for all Figs contained in the given FigGroup <p> TODO In fact there is a design error in this method Eg for a class if the name is Italic since the class is abstract then the classes features should be in Plain font This problem can be fixed by implementing the updateFont method in all subclasses param fg the FigGroup to change the font of 
DESIGN	Check arguments against parameters for type and number TODO Perhaps move this to a critic instead? tfm 20070326
DESIGN	Check for duplicate name and rename if necessary
DESIGN	Check for field on object Note could eliminate throwing the exception somehow
DESIGN	Check if a string is a valid JMeter expression <p> The current implementation is very basic it just accepts any string containing $ as a valid expression TODO improve but keep returning true for $ 
DESIGN	Check if labels etc have been hit Apparently GEF does require PathItems to be annotations which ours arent so until that is resolved
DESIGN	Check it out
DESIGN	Check that the two elements arent already linked the opposite way TODO This is a part implementation of wellformedness rule UML142 45320 3 Circular inheritance is not allowed not selfallParents>includesself
DESIGN	check the error stream for a problem This is a bit questionable since it is possible for processes to output something on stderr but continue processing But without this some problems are not seen eg bad argument type messages from the process
DESIGN	Choose the arrowhead style for each end <p> TODO This is called from paint Would it not better be called from renderingChanged? 
DESIGN	Class to display graphics for a UML Choice State in a diagram the circle TODO This should really be renamed FigChoiceState Its the last vestige of the UML 13 name author pepargouml 
DESIGN	Class to display graphics for Nary association association node ie the diamond <p> TODO Improve the location of the stereotypes! author pepargoumlyahooes 
DESIGN	Class to manage Project related actions which need to be or historically have been managed as singletons TODO Its unclear to me whether all of these actually have to be managed as singletons but for now Ive just moved them from ProjectBrowser as is tfm author Tom Morris 
DESIGN	cleanup remove port number file
DESIGN	clear name resolvers dont know if this is necessary
DESIGN	clone will produce correct type TODO but why do we need to clone the list?
DESIGN	Code also allows for LF only not sure why perhaps because the test code uses it?
DESIGN	colDefs not in same order as DB so search for matching colDef entry Note linear search here will NORMALLY be not too bad because most tables do not have huge numbers of columns
DESIGN	Command executes the search <p> In case new result results arrive it ensures that all interested listeners are notified from inside the EDT <p> FIXME fdietz No locking of folders currently implemented! TODO fdietz create new Command for every provider to introduce real parallel search author fdietz 
DESIGN	compatibility kludge for jEdit 31 and earlier
DESIGN	Compute the border point of the ellipse that is on the edge between the stored upper left corner and the given parameter<p> TODO Once we are at GEF version 0131M4 this method and in fact the whole class can be removed since it was taken over by GEF in revision 1279 param anotherPt The remote point to which an edge is drawn return The connection point on the boundary of the ellipse 
DESIGN	CON FIXME I dont know how to make case be an expressiondoes that logic need to go here?
DESIGN	ConsoleInterface The interpreter reflexively implements the console interface that it uses Should clean this up by using an inner class to implement the console for us
DESIGN	Constraint This code only deals with 1 supplier per dependency! TODO Do we need more? see orgargoumlumluiAbstractActionAddModelElementdoItjavautilList 
DESIGN	Constraint This code only deals with 1 supplier per dependency! TODO How to support more? see orgargoumlumluiAbstractActionAddModelElementdoItjavautilList 
DESIGN	context is null wipe out the SoftReference this could be done with a reference queue
DESIGN	Convert to bounding box Very screwy! GEF sometimes uses center and sometimes upper left TODO GEF also positions text at the nominal baseline which is well inside the bounding box and gives the overall size incorrectly
DESIGN	copied from ConcatTest 
DESIGN	Copied from Java Doc MatcherreplaceAll Note that backslashes and dollar signs $ in the replacement string may cause the results to be different than if it were being treated as a literal replacement string Dollar signs may be treated as references to captured subsequences as described above and backslashes are used to escape literal characters in the replacement string
DESIGN	Copy a file from source to destination TODO Perhaps belongs in a utilities class of some sort param source the source file to be copied param dest the destination file return success status flag 
DESIGN	copy and paste from bshclasspathClassManagerImpljava
DESIGN	copy and paste from bshclasspathClassManagerImpljava
DESIGN	copy and paste from RESyntaxMatcher to make syntax package independent of jEdit itself
DESIGN	could refactor these a bit
DESIGN	Could this be some other type of internal error that we want to handle differently? Dont think so tfm
DESIGN	Could we drop the Sync here?
DESIGN	Create a new panel for the given step For example When the given step is 1 create the first step of the wizard <p> TODO It might be convient to make a reusable subclass of Wizard that shows all textual steps to guide the user without any automation Such a Wizard could be easily authored stored in an XML file and efficiently presented by reusing a single panel with a single JTextArea param newStep the number of the step to make a panel for return a new panel for the given step 
DESIGN	Create a notation settings value object with all default values <p> TODO This class only has partial Undo support basically just those members that had it as part of a previous implementation 
DESIGN	Create a TaggedValue with a tagtype matching our source module filename and a value of the files last modified timestamp TODO This functionality needs to be moved someplace useful if its needed otherwise it can be deleted tfm 20070217 
DESIGN	Create a UML PrimitiveType since UML 211 return an initialized UML Primitive instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create a UML TemplateArgument since UML 14 return an initialized TemplateArgument instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an action that will evict collection and entity regions based on queryspaces table names TODO cache the autodetected information and pass it in instead 
DESIGN	Create an empty but initialized instance of a UML Abstraction return an initialized UML Abstraction instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML AssociationClass return an initialized UML AssociationClass instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML AssociationEnd return an initialized UML AssociationEnd instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML Attribute return an initialized UML Attribute instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML Binding return an initialized UML Binding instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML Class return an initialized UML Class instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML Comment return an initialized UML Comment instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML Component return an initialized UML Component instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML Constraint return an initialized UML Constraint instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML DataType return an initialized UML DataType instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML Dependency return an initialized UML Dependency instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML ElementResidence return an initialized UML ElementResidence instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML Flow return an initialized UML Flow instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML Interface return an initialized UML Interface instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML Method return an initialized UML Method instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML Node return an initialized UML Node instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML Operation return an initialized UML Operation instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML Parameter return an initialized UML Parameter instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML Permission return an initialized UML Permission instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML Permission return an initialized UML Permission instance TODO This needs an extra parameter to specify the modelextent where the new element should be created deprecated for 0273 by tfmorris Renamed in UML 2x to PackageImport Use link createPackageImport 
DESIGN	Create an empty but initialized instance of a UML TemplateParameter return an initialized UML TemplateParameter instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of a UML Usage return an initialized UML Usage instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an empty but initialized instance of an Artifact since UML 14 return an initialized Artifact instance TODO This needs an extra parameter to specify the modelextent where the new element should be created 
DESIGN	Create an Enumeration return Object new Enumeration since UML 14 TODO This needs an extra parameter to specify the modelextent where the new element should be created 
